instant,dteday,yr,holiday,workingday,temp,atemp,hum,windspeed,casual,registered,cnt,isDaylight,isNoon,relative_temp,relative_atemp,relative_hum,relative_windspeed,Wday_RushHour_High,Wday_RushHour_Med,Wday_RushHour_Low,Wend_RushHour_High,Wend_RushHour_Med,Wend_RushHour_Low,season_fall,season_spring,season_summer,season_winter,weathersit_Acceptable,weathersit_Bad,weathersit_Chaos,weathersit_Good,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,hr_0,hr_1,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,hr_2,hr_3
116,2011-01-06,0,0,1,0.18,0.2424,0.55,0.0,0,11,11,False,False,-0.9043102108460159,-0.30451302694002097,-0.2458747694372533,-1.839140636600842,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2011-01-06,0,0,1,0.16,0.2273,0.64,0.0,0,4,4,False,False,-1.1041743038750245,-0.46367466348444625,0.2328628351442492,-1.8049122673292992,False,False,True,False,False,True,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2011-01-06,0,0,1,0.16,0.2273,0.64,0.0,0,2,2,False,False,-1.0937530739156245,-0.461278751622418,0.2318199947703468,-1.77253011542629,False,False,True,False,False,True,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
119,2011-01-06,0,0,1,0.16,0.19699999999999998,0.64,0.0896,0,1,1,False,False,-1.0836222517143574,-0.7833529469882854,0.23079104723472674,-0.9416713575767804,False,False,True,False,False,True,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2011-01-06,0,0,1,0.14,0.1818,0.69,0.0896,0,4,4,False,False,-1.2801958222548864,-0.9410846812824855,0.4983739843953569,-0.9342361079937946,False,False,True,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2011-01-06,0,0,1,0.14,0.1667,0.63,0.1045,0,36,36,False,False,-1.2662054650408654,-1.0957531111831862,0.1724498885366624,-0.7937685734495553,False,False,True,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2011-01-06,0,0,1,0.16,0.2273,0.59,0.0,0,95,95,True,False,-1.04728236380366,-0.4360724318304202,-0.044718878168290455,-1.7241365994608744,False,False,False,True,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2011-01-06,0,0,1,0.16,0.2273,0.59,0.0,3,216,219,True,False,-1.0383213934730242,-0.4339555204535477,-0.04453637990250521,-1.696401568008833,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2011-01-06,0,0,1,0.18,0.2424,0.51,0.0,6,116,122,True,False,-0.8243372260808739,-0.26887500975430356,-0.4808200994297128,-1.669965934015871,False,False,False,True,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2011-01-06,0,0,1,0.2,0.2576,0.47,0.0,3,42,45,True,False,-0.6132524822885652,-0.1030225508657437,-0.697362671238493,-1.644731283148469,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2011-01-06,0,0,1,0.22,0.2576,0.44,0.0896,2,57,59,True,True,-0.4038462030072516,-0.10260857848612864,-0.8577649825940307,-0.8415738950040829,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2011-01-06,0,0,1,0.26,0.2879,0.35,0.0,6,78,84,True,True,0.011485461188467551,0.22873977145954,-1.3460110005500918,-1.61585336958574,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2011-01-06,0,0,1,0.26,0.2727,0.35,0.1045,12,55,67,True,True,0.011440507797571497,0.061153411866027414,-1.3312063940935,-0.689126987424568,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,2011-01-06,0,0,1,0.28,0.2727,0.36,0.1642,11,59,70,True,False,0.21978150620039938,0.06091505445869474,-1.2623128456616466,-0.1676560434866152,False,False,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,2011-01-06,0,0,1,0.28,0.2727,0.36,0.0,8,54,62,True,False,0.21889336303167276,0.06067946251399763,-1.249694069129306,-1.5958109947250574,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131,2011-01-06,0,0,1,0.26,0.2576,0.38,0.1642,12,74,86,True,False,0.008074663137518583,-0.10705291218638634,-1.1287892275086924,-0.15380857369842407,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
132,2011-01-06,0,0,1,0.22,0.2273,0.51,0.1642,9,163,172,True,False,-0.4134626663721115,-0.4440356015099377,-0.4134753369992195,-0.15321098612258732,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133,2011-01-06,0,0,1,0.22,0.2273,0.51,0.1343,5,158,163,True,False,-0.41163702827631876,-0.44203079588918553,-0.4116496265144003,-0.41322507233939626,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134,2011-01-06,0,0,1,0.22,0.2576,0.55,0.0896,3,109,112,True,False,-0.40983539082832454,-0.1005806406025332,-0.19137187346252613,-0.8022456782025307,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,2011-01-06,0,0,1,0.2,0.2121,0.51,0.1642,3,66,69,False,False,-0.6208185906282768,-0.6118801281078526,-0.409907459305918,-0.14419497694131303,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,2011-01-06,0,0,1,0.22,0.2121,0.55,0.2239,0,48,48,False,False,-0.40439131980221155,-0.6087767507616626,-0.1881852394985557,0.3809607523532147,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
137,2011-01-06,0,0,1,0.22,0.2121,0.51,0.2836,1,51,52,False,False,-0.4026690716687347,-0.6057202090813364,-0.40821968941626313,0.9056486993654099,False,False,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
138,2011-01-06,0,0,1,0.2,0.19699999999999998,0.59,0.19399999999999998,4,19,23,False,False,-0.6155495552821457,-0.7737180859930456,0.036365826450425666,0.10924512232717898,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,2011-01-07,0,0,1,0.2,0.19699999999999998,0.64,0.19399999999999998,4,13,17,False,False,-0.6124851512839783,-0.7692512701041404,0.31403334771218466,0.10884674566697718,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2011-01-07,0,0,1,0.2,0.19699999999999998,0.69,0.2239,2,5,7,False,False,-0.609466148768953,-0.7648611054427757,0.5915093349072671,0.3741253642597864,False,False,True,False,False,True,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2011-01-07,0,0,1,0.2,0.19699999999999998,0.69,0.2239,0,1,1,False,False,-0.6064914361988503,-0.7605454218964032,0.5886678148240737,0.3726088884767337,False,False,True,False,False,True,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,2011-01-07,0,0,1,0.2,0.2121,0.69,0.1343,0,1,1,False,False,-0.6035599397960485,-0.5842621252206232,0.5858669286901103,-0.429966460168346,False,False,True,False,False,True,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2011-01-07,0,0,1,0.22,0.2727,0.55,0.0,0,5,5,False,False,-0.3836344175552312,0.11055055754031376,-0.20280219140115008,-1.6323931178137339,False,False,True,False,False,False,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2011-01-07,0,0,1,0.2,0.2576,0.69,0.0,8,26,34,False,False,-0.5997938795961207,-0.06288636380495384,0.5865080949742499,-1.6116634443927842,False,False,True,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2011-01-07,0,0,1,0.2,0.2121,0.69,0.1343,8,76,84,True,False,-0.5969717670366296,-0.5859289799288827,0.5837805866840166,-0.40096949168716306,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2011-01-07,0,0,1,0.2,0.19699999999999998,0.51,0.2537,20,190,210,True,False,-0.5941891883927647,-0.7572765645879355,-0.4374767210225083,0.6623602013236027,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2011-01-07,0,0,1,0.2,0.1818,0.47,0.2985,9,125,134,True,False,-0.5914452280740307,-0.9286742024810941,-0.6626820128861529,1.0582562315928614,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2011-01-07,0,0,1,0.22,0.19699999999999998,0.37,0.3284,16,47,63,True,False,-0.369082571020882,-0.7472582249854397,-1.2280054048624116,1.3169471965963904,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2011-01-07,0,0,1,0.2,0.19699999999999998,0.4,0.2239,19,48,67,True,True,-0.5879770789239324,-0.7433361106700489,-1.0473690886229365,0.3764319449098209,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2011-01-07,0,0,1,0.2,0.19699999999999998,0.37,0.2537,9,50,59,True,True,-0.5853307797210778,-0.739475237659357,-1.2102523671059378,0.6405209855576404,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2011-01-07,0,0,1,0.2,0.1818,0.37,0.2836,9,64,73,True,True,-0.5827199517961004,-0.9120315897322228,-1.20035287843676,0.9044671559599619,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,2011-01-07,0,0,1,0.2,0.19699999999999998,0.4,0.2537,7,43,50,True,False,-0.5801438088210038,-0.7300569249382844,-1.020968591130288,0.6319245169241167,False,False,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153,2011-01-07,0,0,1,0.2,0.2121,0.37,0.1642,9,63,72,True,False,-0.5776015886763968,-0.5508139225973142,-1.1838367860329098,-0.17213368204405324,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,2011-01-07,0,0,1,0.2,0.2121,0.37,0.1642,5,82,87,True,False,-0.5750925525010806,-0.5484756711896359,-1.1745844754886205,-0.1715572235127965,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155,2011-01-07,0,0,1,0.2,0.2576,0.37,0.0,9,178,187,True,False,-0.5726159837868663,-0.01468459985909291,-1.165546209241675,-1.6502372325115866,False,False,False,True,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,2011-01-07,0,0,1,0.2,0.2273,0.4,0.0896,7,116,123,True,False,-0.5701711875160956,-0.36972419145730084,-0.9876249069570863,-0.82782701483243,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157,2011-01-07,0,0,1,0.16,0.19699999999999998,0.55,0.0896,3,92,95,True,False,-1.016214037881082,-0.7244632976186973,-0.13586276101299008,-0.8233683939837539,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
158,2011-01-07,0,0,1,0.18,0.2121,0.47,0.1045,1,50,51,False,False,-0.7854473262573094,-0.5432298501619703,-0.5877984657618999,-0.6852091748813757,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
159,2011-01-07,0,0,1,0.18,0.19699999999999998,0.47,0.1343,0,39,39,False,False,-0.7814397899332145,-0.7191377557963864,-0.5853035717872235,-0.4140323781324901,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,2011-01-07,0,0,1,0.18,0.19699999999999998,0.43,0.1642,2,34,36,False,False,-0.7774930958280152,-0.7157166907595646,-0.8099764945972069,-0.14290503092197518,False,False,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,2011-01-07,0,0,1,0.18,0.19699999999999998,0.51,0.1642,1,14,15,False,False,-0.7736057182353848,-0.7123440795323446,-0.35102600473777207,-0.14245142205463923,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210,2011-01-10,0,0,1,0.12,0.1212,0.5,0.2836,2,3,5,False,False,-1.4077284545459676,-1.3107817998971796,0.0661617026054576,0.5009125987942099,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2011-01-10,0,0,1,0.12,0.1212,0.5,0.2836,1,0,1,False,False,-1.4175173029149835,-1.305805896233201,0.06435926513415387,0.503586804223745,False,False,True,False,False,True,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2011-01-10,0,0,1,0.12,0.1212,0.5,0.2239,0,3,3,False,False,-1.4138008434474079,-1.2927378152238298,0.06078707847244748,0.06387972937794832,False,False,True,False,False,True,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
213,2011-01-10,0,0,1,0.12,0.1212,0.5,0.2239,0,1,1,False,False,-1.4049859010725176,-1.2782448654490854,0.05589844640413587,0.07016853465080844,False,False,True,False,False,True,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,2011-01-10,0,0,1,0.1,0.1212,0.54,0.1343,1,2,3,False,False,-1.7973499801877695,-1.2622838969858128,0.3587398533613975,-0.6061937971994286,False,False,True,False,False,True,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2011-01-10,0,0,1,0.1,0.1061,0.54,0.2537,0,3,3,False,False,-1.769486283505402,-1.518971550825437,0.3542343445767116,0.3091120609141868,False,False,True,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2011-01-10,0,0,1,0.12,0.1212,0.5,0.2836,0,31,31,False,False,-1.338291887752098,-1.2274377323721948,0.0454605481640345,0.5325061790789263,False,False,True,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2011-01-10,0,0,1,0.12,0.1212,0.5,0.2239,2,75,77,True,False,-1.3211307174032056,-1.2139971101030087,0.04275462734365377,0.0820642717566519,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2011-01-10,0,0,1,0.12,0.1212,0.5,0.2836,4,184,188,True,False,-1.3051459150632645,-1.2044643274530658,0.0400462661223199,0.5502284660510535,False,False,False,True,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2011-01-10,0,0,1,0.14,0.1212,0.5,0.2537,2,92,94,True,False,-0.897134232680702,-1.2007860669089108,0.038685054130075905,0.32678350848473686,False,False,False,True,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2011-01-10,0,0,1,0.14,0.1212,0.5,0.2985,0,31,31,True,False,-0.893285476708099,-1.1971270821976823,0.03732363087816057,0.6743653599364161,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2011-01-10,0,0,1,0.16,0.1364,0.47,0.2836,2,28,30,True,True,-0.4962697092822808,-0.9317716413606798,-0.19208014915345922,0.5658085298979234,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2011-01-10,0,0,1,0.2,0.1818,0.4,0.2836,5,47,52,True,True,0.29588859916908644,-0.12679591893739792,-0.7259136627937793,0.5611670395374885,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2011-01-10,0,0,1,0.2,0.1818,0.4,0.2836,4,50,54,True,True,0.2894168515526272,-0.13376715311682255,-0.7202377724988601,0.5611670395374885,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,2011-01-10,0,0,1,0.2,0.19699999999999998,0.4,0.2239,0,47,47,True,False,0.28482392749205554,0.13243934273390628,-0.7182787999675702,0.10384093603930279,False,False,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225,2011-01-10,0,0,1,0.2,0.19699999999999998,0.4,0.2239,2,43,45,True,False,0.28239358502865874,0.12927772458181475,-0.7163248975228975,0.10525427754347462,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,2011-01-10,0,0,1,0.2,0.2121,0.4,0.1343,4,70,74,True,False,0.28239358502865874,0.3973856541483849,-0.7163248975228975,-0.5892188902074169,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227,2011-01-10,0,0,1,0.2,0.2273,0.4,0.1045,4,174,178,True,False,0.2850955025033444,0.6688944184114781,-0.7200866992819015,-0.8146132737271068,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
228,2011-01-10,0,0,1,0.2,0.19699999999999998,0.4,0.2239,1,154,155,True,False,0.2908030819735817,0.12593806019360143,-0.7238710885334557,0.12626792364052195,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
229,2011-01-10,0,0,1,0.16,0.1667,0.47,0.1642,3,92,95,True,False,-0.5062162813141998,-0.41106784084022496,-0.19368493386781438,-0.33720096910829295,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,2011-01-10,0,0,1,0.16,0.1667,0.5,0.1642,1,73,74,False,False,-0.49727494305841985,-0.40389140007299096,0.02950193414111322,-0.3330594258786221,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
231,2011-01-10,0,0,1,0.14,0.1364,0.59,0.19399999999999998,1,37,38,False,False,-0.896456584422229,-0.9413083510036349,0.7223045162405054,-0.09609538532789712,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
232,2011-01-10,0,0,1,0.14,0.1515,0.59,0.1642,2,22,24,False,False,-0.885717347145767,-0.659412830998231,0.7128625299598387,-0.327542392025578,False,False,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233,2011-01-10,0,0,1,0.14,0.1515,0.59,0.1642,0,18,18,False,False,-0.8750768181194637,-0.6502937675846773,0.7034065703530914,-0.33083876539558016,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
