dteday,yr,holiday,workingday,temp,atemp,hum,windspeed,casual,registered,cnt,isDaylight,isNoon,relative_temp,relative_atemp,relative_hum,relative_windspeed,Wend_RushHour_High,Wend_RushHour_Med,Wend_RushHour_Low,Wday_RushHour_High,Wday_RushHour_Med,Wday_RushHour_Low,season_fall,season_spring,season_summer,season_winter,weathersit_Acceptable,weathersit_Bad,weathersit_Chaos,weathersit_Good,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_6,weekday_0,weekday_1,weekday_5,weekday_4,weekday_3,weekday_2,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5
2011-01-09,0,0,0,0.1,0.0758,0.46,0.4179,0,4,4,False,False,-1.5337209759027233,-1.9039155296266406,-0.46370297726732285,1.816352216811667,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-01-09,0,0,0,0.08,0.0909,0.53,0.19399999999999998,0,1,1,False,False,-1.7720338701067981,-1.698832719788258,-0.03296006905536924,-0.06743856722735884,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-09,0,0,0,0.08,0.0909,0.53,0.19399999999999998,0,1,1,False,False,-1.7581045315464687,-1.6874569416343879,-0.021037605388075368,-0.06743856722735884,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-09,0,0,0,0.1,0.0909,0.49,0.2836,0,1,1,False,False,-1.4930001315307142,-1.6769825314742826,-0.2546640652542141,0.6780613789345944,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.08,0.0909,0.53,0.19399999999999998,1,5,6,True,False,-1.7561487232333777,-1.6799101758709283,0.008247547299668428,-0.0652657637161841,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.1,0.0909,0.49,0.2836,0,10,10,True,False,-1.500738886556822,-1.6849276109732008,-0.23403278005055975,0.6856638659945706,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.12,0.0758,0.46,0.5224,0,19,19,True,False,-1.2360058293412022,-1.8901684319654393,-0.4175186340792176,2.6698509624723497,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.14,0.1061,0.43,0.3881,0,49,49,True,False,-0.9619238839757907,-1.4742523645692402,-0.6101926063302663,1.5112374198805767,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.16,0.1212,0.4,0.5224,2,47,49,True,True,-0.6846306519739098,-1.2737591202220593,-0.8103518145076279,2.579880556803568,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.18,0.1364,0.37,0.4478,4,79,83,True,True,-0.3907631756124261,-1.0656885632439894,-1.019146828619422,1.9219572559916773,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.2,0.1667,0.34,0.4478,6,69,75,True,True,-0.07766037451787094,-0.6196112832057112,-1.2222831976025992,1.8971174058249427,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.22,0.1818,0.32,0.4627,8,64,72,True,False,0.2504988276682249,-0.3844583227177349,-1.3533253721867666,1.981491182113364,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.22,0.19699999999999998,0.35,0.3582,5,77,82,True,False,0.27498533519257534,-0.13659094134171842,-1.1234811679790067,1.1431045505929542,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.2,0.1667,0.34,0.4478,13,79,92,True,False,-0.031316868426754685,-0.6086561947844616,-1.1847769421843295,1.8199485447504686,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.18,0.1515,0.37,0.3881,3,59,62,True,False,-0.35171698800690504,-0.8485567292364063,-0.959054760247938,1.3386409737907126,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.16,0.1364,0.4,0.3284,4,44,48,True,False,-0.6840746139685128,-1.0899889922083283,-0.7294876209731173,0.8746153252727863,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.16,0.1364,0.43,0.3284,1,40,41,True,False,-0.67832480696628,-1.0821960224829759,-0.5006296878032531,0.8723720493446885,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.14,0.1212,0.46,0.2537,0,38,38,False,False,-1.0318837207328686,-1.3348312074741389,-0.2721592975830896,0.29921134110837283,False,False,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.14,0.1061,0.46,0.4179,1,19,20,False,False,-1.031923103060888,-1.5901047305401343,-0.2619544564457958,1.5346841815294274,False,False,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.14,0.1212,0.46,0.2985,5,10,15,False,False,-1.0286786298462334,-1.3188845102987086,-0.2505981992336961,0.6188713109933878,False,False,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-01-09,0,0,0,0.12,0.1364,0.5,0.19399999999999998,0,6,6,False,False,-1.4076274085846634,-1.0456920715602391,0.0629231307384998,-0.16990617374805103,False,False,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-15,0,0,0,0.18,0.2424,0.55,0.0,3,25,28,False,False,0.5302993901759435,1.9261711771787702,0.12668798568314713,-1.8011026066217743,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-01-15,0,0,0,0.16,0.19699999999999998,0.59,0.0896,2,18,20,False,False,-0.016154161732889884,0.8417210154548748,0.39695568847385954,-1.1232678786142272,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-01-15,0,0,0,0.16,0.19699999999999998,0.59,0.0896,0,12,12,False,False,-0.012934131467712412,0.8456456643859727,0.39215015477616444,-1.1218201249015642,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-15,0,0,0,0.16,0.2273,0.59,0.0,1,7,8,False,False,-0.00970882280349624,1.5554375238333182,0.3873531937699288,-1.7794505488815202,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-01-15,0,0,0,0.16,0.2273,0.59,0.0,0,5,5,False,False,-0.0064781136771310515,1.5433711398362122,0.3813038887316135,-1.7573711470120807,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-15,0,0,0,0.16,0.2273,0.59,0.0,0,1,1,False,False,-0.003241880874054417,1.5314918284022025,0.37794912279780507,-1.7358670007917674,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-15,0,0,0,0.14,0.1667,0.63,0.1045,1,2,3,False,False,-0.5451174413931777,0.12134508595992734,0.6449891381264186,-0.961988340389428,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.14,0.2121,0.63,0.0,1,9,10,True,False,-0.538639358081031,1.180073746883116,0.6409964899326304,-1.7166720036141137,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.14,0.1515,0.63,0.1343,1,22,23,True,False,-0.5321835492618449,-0.22135047420270565,0.6370209892179132,-0.7484071445120501,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.16,0.1818,0.64,0.1343,2,31,33,True,False,0.019472192692583594,0.4926003081218991,0.7004180020923713,-0.7465075416151169,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.18,0.19699999999999998,0.59,0.1642,2,57,59,True,False,0.5684843288445954,0.8511303222315342,0.35951590794588617,-0.5293972333509889,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.2,0.19699999999999998,0.55,0.2239,18,54,72,True,True,1.1099149834774114,0.8451370833286517,0.09699412771528158,-0.09968587221399403,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.24,0.2273,0.48,0.2239,15,74,89,True,True,2.185868218042329,1.545316754070413,-0.3707839676458848,-0.10232686712008136,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.28,0.2576,0.38,0.2985,21,80,101,True,True,3.214015698035207,2.2308457829546975,-1.046058628506391,0.4311390242430208,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.3,0.2879,0.39,0.2836,26,92,118,True,False,3.620894614022518,2.8814931536811317,-0.9740202984008179,0.3158917622107656,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.32,0.3182,0.36,0.19399999999999998,21,108,129,True,False,3.9672707060984846,3.4761005224634562,-1.1856150678303665,-0.3414490213559936,False,False,False,True,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.34,0.3333,0.34,0.19399999999999998,33,95,128,True,False,4.25466868900553,3.6730416487904307,-1.3190883701097675,-0.34293675152284314,False,False,False,True,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.32,0.303,0.36,0.2836,29,54,83,True,False,3.575762991465259,2.8873453832610365,-1.1596824059643354,0.31724725013128263,False,False,False,True,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.3,0.2879,0.45,0.2537,15,69,84,True,False,2.9971966651569493,2.4984498939795174,-0.5031090993131352,0.10282723816363429,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.32,0.303,0.39,0.2537,14,60,74,True,False,3.34234243658623,2.742249861061043,-0.9324341201657054,0.10620403984080895,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.32,0.303,0.39,0.2537,6,35,41,False,False,3.2266287891198484,2.6670522219304016,-0.9387472628673352,0.11781146871238818,False,False,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.32,0.303,0.39,0.2239,6,51,57,False,False,3.1210256396159735,2.5968356447246617,-0.9451262440640692,-0.09442512064153778,False,False,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.3,0.3182,0.42,0.1045,0,26,26,False,False,2.6244686336225977,2.8150540439601177,-0.7376472109557579,-0.9800483493867239,False,False,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-01-15,0,0,0,0.3,0.2879,0.45,0.2836,5,39,44,False,False,2.556339919257573,2.17974398273577,-0.5236885842370159,0.3878358585978168,False,False,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-16,0,0,0,0.26,0.303,0.56,0.0,6,33,39,False,False,1.7336736419992418,2.410461782596671,0.27208523377344773,-1.768493734630465,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-01-16,0,0,0,0.26,0.2727,0.56,0.1343,4,19,23,False,False,1.7064845420370849,1.814529705040113,0.26449247070537146,-0.7288046345102347,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-01-16,0,0,0,0.26,0.2879,0.56,0.0896,3,13,16,False,False,1.680717896870484,2.055069986779342,0.2568622752237331,-1.0587790523282226,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-16,0,0,0,0.22,0.2727,0.69,0.0,9,6,15,False,False,0.9119713450896865,1.7515832080307836,1.2052153944487487,-1.720187313709516,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-01-16,0,0,0,0.26,0.2576,0.56,0.1642,0,1,1,False,False,1.6450731095994293,1.4613179886064738,0.23575659395688706,-0.46564942549989424,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-01-16,0,0,0,0.26,0.2576,0.56,0.1642,1,1,2,False,False,1.6230756846393208,1.4490064297346785,0.22899428349613465,-0.45651947606301163,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-01-16,0,0,0,0.26,0.2576,0.56,0.1642,0,1,1,False,False,1.601705150936897,1.4343961274758061,0.22325300372531792,-0.44824903200630184,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.24,0.2121,0.56,0.2985,0,3,3,True,False,1.211535782238015,0.6138635316352691,0.21750007692235154,0.5883807112840468,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.22,0.2121,0.55,0.2836,0,18,18,True,False,0.8278890587239358,0.6051071030613887,0.13922493408023742,0.4863679719523517,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.22,0.2121,0.51,0.2537,3,29,32,True,False,0.8178191216348877,0.5960362355530248,-0.16093938693296844,0.26335446328822454,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.22,0.2121,0.51,0.2836,8,71,79,True,False,0.808531830260401,0.586900930866403,-0.16004525729456603,0.4928490058119046,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.24,0.2273,0.44,0.2537,23,70,93,True,True,1.1765670077639123,0.857815983101862,-0.677605780179526,0.25627627964301014,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.24,0.2121,0.41,0.2836,29,75,104,True,True,1.1636414482811208,0.5662834686555615,-0.8966198204533299,0.49005127035180646,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.26,0.2273,0.35,0.2985,23,95,118,True,True,1.5337373591217067,0.8410873854559526,-1.3320579092178955,0.6012990716798582,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.28,0.2727,0.36,0.2537,22,69,91,True,False,1.896137588590291,1.6853555931082242,-1.2458529567436756,0.2527174682622401,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.26,0.2424,0.38,0.2537,35,78,113,True,False,1.487568545246265,1.0977901499729446,-1.0904072945398742,0.2695462540521355,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.24,0.2273,0.38,0.2239,22,77,99,True,False,1.0908611933911512,0.7997940126051897,-1.0860758047955061,0.04095402737334695,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.22,0.2121,0.37,0.2537,23,82,105,True,False,0.7034747510172096,0.5012405075299816,-1.157195904293272,0.2965892070634296,False,False,False,True,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.2,0.2121,0.4,0.1642,11,56,67,True,False,0.3233483367507755,0.49362787269635694,-0.9383490991286157,-0.42087065428653364,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.18,0.19699999999999998,0.47,0.1343,14,47,61,True,False,-0.0512897361742627,0.20117604471148698,-0.43162442354217045,-0.657762105482006,False,False,False,False,False,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.18,0.19699999999999998,0.47,0.1642,7,50,57,False,False,-0.046898316734482394,0.19943617415614096,-0.44101804888617213,-0.399830355977344,False,False,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.18,0.19699999999999998,0.51,0.1642,6,22,28,False,False,-0.042494967276761435,0.19943617415614096,-0.1523980362459113,-0.3917760887199099,False,False,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.2,0.2121,0.49,0.1343,2,19,21,False,False,0.335597218588466,0.4832910530517319,-0.3097163659686845,-0.635200591728443,False,False,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-01-16,0,0,0,0.2,0.2273,0.4,0.1045,0,18,18,False,False,0.3332500065387952,0.7660655889906458,-0.9890011363416301,-0.8797956978285719,False,False,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-17,0,1,0,0.2,0.19699999999999998,0.47,0.2239,1,16,17,False,False,0.3288430513255777,0.17922733163111682,-0.4658048536885679,0.14853629736016297,False,False,False,False,False,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
